Year,Trade Flow,Reporter,exportLat,exportLong,Partner,importLat,importLong,Commodity,Qty Unit,Qty,Netweight (kg),Trade Value (US$)
2018,Import,USA,37.09024,-95.712891,Germany,51.165691,10.451526,"Waste, parings and scrap, of plastics",Weight in kilograms,12619831,12619831,7658000
2018,Import,USA,37.09024,-95.712891,Japan,36.204824,138.252924,"Waste, parings and scrap, of plastics",Weight in kilograms,12479688,12479688,11029872
2018,Import,USA,37.09024,-95.712891,China,35.86166,104.195397,"Waste, parings and scrap, of plastics",Weight in kilograms,11662399,11662399,11533222
2018,Import,USA,37.09024,-95.712891,Honduras,15.199999,-86.241905,"Waste, parings and scrap, of plastics",Weight in kilograms,10828115,10828115,11647864
2018,Import,USA,37.09024,-95.712891,Italy,41.87194,12.56738,"Waste, parings and scrap, of plastics",Weight in kilograms,10727115,10727115,7393080
2018,Import,USA,37.09024,-95.712891,Nigeria,9.081999,8.675277,"Waste, parings and scrap, of plastics",Weight in kilograms,10140400,10140400,6622743
2018,Import,USA,37.09024,-95.712891,Indonesia,-0.789275,113.921327,"Waste, parings and scrap, of plastics",Weight in kilograms,7333904,7333904,5470284
2018,Export,USA,37.09024,-95.712891,Ecuador,-1.831239,-78.183406,"Waste, parings and scrap, of plastics",Weight in kilograms,6873549,6873549,3759171
2018,Import,USA,37.09024,-95.712891,Dominican Rep.,18.735693,-70.162651,"Waste, parings and scrap, of plastics",Weight in kilograms,6715973,6715973,5392088
2018,Export,USA,37.09024,-95.712891,Philippines,12.879721,121.774017,"Waste, parings and scrap, of plastics",Weight in kilograms,6530441,6530441,2380733
2018,Import,USA,37.09024,-95.712891,Belgium,50.503887,4.469936,"Waste, parings and scrap, of plastics",Weight in kilograms,6306504,6306504,3449169
2018,Export,USA,37.09024,-95.712891,El Salvador,13.794185,-88.89653,"Waste, parings and scrap, of plastics",Weight in kilograms,6038997,6038997,6592556
2018,Import,USA,37.09024,-95.712891,Ecuador,-1.831239,-78.183406,"Waste, parings and scrap, of plastics",Weight in kilograms,5747961,5747961,4229427
2018,Import,USA,37.09024,-95.712891,Venezuela,6.42375,-66.58973,"Waste, parings and scrap, of plastics",Weight in kilograms,5617315,5617315,3479654
2018,Export,USA,37.09024,-95.712891,Spain,40.463667,-3.74922,"Waste, parings and scrap, of plastics",Weight in kilograms,5225300,5225300,2993098
2018,Import,USA,37.09024,-95.712891,Philippines,12.879721,121.774017,"Waste, parings and scrap, of plastics",Weight in kilograms,4966159,4966159,3757024
2018,Export,USA,37.09024,-95.712891,Pakistan,30.375321,69.345116,"Waste, parings and scrap, of plastics",Weight in kilograms,4199939,4199939,1503269
2018,Import,USA,37.09024,-95.712891,Denmark,56.26392,9.501785,"Waste, parings and scrap, of plastics",Weight in kilograms,4002336,4002336,2538678
2018,Export,USA,37.09024,-95.712891,Bangladesh,23.684994,90.356331,"Waste, parings and scrap, of plastics",Weight in kilograms,3737057,3737057,1113688
2018,Export,USA,37.09024,-95.712891,Germany,51.165691,10.451526,"Waste, parings and scrap, of plastics",Weight in kilograms,3458584,3458584,1469040
2018,Import,USA,37.09024,-95.712891,Thailand,15.870032,100.992541,"Waste, parings and scrap, of plastics",Weight in kilograms,3186650,3186650,2414014
2018,Re-Export,USA,37.09024,-95.712891,Malaysia,4.210484,101.975766,"Waste, parings and scrap, of plastics",Weight in kilograms,2924500,2924500,299000
2018,Export,USA,37.09024,-95.712891,Belgium,50.503887,4.469936,"Waste, parings and scrap, of plastics",Weight in kilograms,2832393,2832393,4448753
2018,Export,USA,37.09024,-95.712891,Guatemala,15.783471,-90.230759,"Waste, parings and scrap, of plastics",Weight in kilograms,2606108,2606108,2124552
2018,Import,USA,37.09024,-95.712891,Portugal,39.399872,-8.224454,"Waste, parings and scrap, of plastics",Weight in kilograms,2567668,2567668,1666461
2018,Import,USA,37.09024,-95.712891,Peru,-9.189967,-75.015152,"Waste, parings and scrap, of plastics",Weight in kilograms,2536518,2536518,1907633
2018,Import,USA,37.09024,-95.712891,Viet Nam,14.058324,108.277199,"Waste, parings and scrap, of plastics",Weight in kilograms,2490937,2490937,1474037
2018,Import,USA,37.09024,-95.712891,Spain,40.463667,-3.74922,"Waste, parings and scrap, of plastics",Weight in kilograms,2414181,2414181,1924145
2018,Export,USA,37.09024,-95.712891,Honduras,15.199999,-86.241905,"Waste, parings and scrap, of plastics",Weight in kilograms,2167909,2167909,1205062
2018,Import,USA,37.09024,-95.712891,France,46.227638,2.213749,"Waste, parings and scrap, of plastics",Weight in kilograms,2151282,2151282,1240187
2018,Import,USA,37.09024,-95.712891,Ethiopia,9.145,40.489673,"Waste, parings and scrap, of plastics",Weight in kilograms,1993720,1993720,1342243
2018,Export,USA,37.09024,-95.712891,Netherlands,52.132633,5.291266,"Waste, parings and scrap, of plastics",Weight in kilograms,1865272,1865272,1481560
2018,Import,USA,37.09024,-95.712891,Malaysia,4.210484,101.975766,"Waste, parings and scrap, of plastics",Weight in kilograms,1808112,1808112,1308148
2018,Export,USA,37.09024,-95.712891,Singapore,1.352083,103.819836,"Waste, parings and scrap, of plastics",Weight in kilograms,1591335,1591335,909081
2018,Export,USA,37.09024,-95.712891,Saudi Arabia,23.885942,45.079162,"Waste, parings and scrap, of plastics",Weight in kilograms,1583203,1583203,429893
2018,Import,USA,37.09024,-95.712891,United Kingdom,55.378051,-3.435973,"Waste, parings and scrap, of plastics",Weight in kilograms,1539396,1539396,670147
2018,Import,USA,37.09024,-95.712891,Guatemala,15.783471,-90.230759,"Waste, parings and scrap, of plastics",Weight in kilograms,1512258,1512258,1032738
2018,Export,USA,37.09024,-95.712891,Cambodia,12.565679,104.990963,"Waste, parings and scrap, of plastics",Weight in kilograms,1463486,1463486,349170
2018,Import,USA,37.09024,-95.712891,Rep. of Korea,36.12529,127.66382,"Waste, parings and scrap, of plastics",Weight in kilograms,1458926,1458926,901667
2018,Export,USA,37.09024,-95.712891,Nigeria,9.081999,8.675277,"Waste, parings and scrap, of plastics",Weight in kilograms,1383311,1383311,361169
2018,Export,USA,37.09024,-95.712891,Colombia,4.570868,-74.297333,"Waste, parings and scrap, of plastics",Weight in kilograms,1372566,1372566,1203836
2018,Import,USA,37.09024,-95.712891,Austria,47.516231,14.550072,"Waste, parings and scrap, of plastics",Weight in kilograms,1320878,1320878,693961
2018,Export,USA,37.09024,-95.712891,Australia,-25.274398,133.775136,"Waste, parings and scrap, of plastics",Weight in kilograms,1150662,1150662,3437568
2018,Import,USA,37.09024,-95.712891,Poland,51.919438,19.145136,"Waste, parings and scrap, of plastics",Weight in kilograms,1144138,1144138,740509
2018,Import,USA,37.09024,-95.712891,Nicaragua,12.865416,-85.207229,"Waste, parings and scrap, of plastics",Weight in kilograms,1117719,1117719,746279
2018,Import,USA,37.09024,-95.712891,Netherlands,52.132633,5.291266,"Waste, parings and scrap, of plastics",Weight in kilograms,1103056,1103056,765683
2018,Export,USA,37.09024,-95.712891,Dominican Rep.,18.735693,-70.162651,"Waste, parings and scrap, of plastics",Weight in kilograms,1058068,1058068,1595410
2018,Import,USA,37.09024,-95.712891,United Rep. of Tanzania,45.4256169,-75.672164,"Waste, parings and scrap, of plastics",Weight in kilograms,1043350,1043350,701325
2018,Export,USA,37.09024,-95.712891,Costa Rica,9.748917,-83.753428,"Waste, parings and scrap, of plastics",Weight in kilograms,1035899,1035899,623832
2018,Export,USA,37.09024,-95.712891,Israel,31.046051,34.851612,"Waste, parings and scrap, of plastics",Weight in kilograms,1005013,1005013,1065106
2018,Export,USA,37.09024,-95.712891,United Arab Emirates,23.424076,53.847818,"Waste, parings and scrap, of plastics",Weight in kilograms,974690,974690,613544
2018,Import,USA,37.09024,-95.712891,Costa Rica,9.748917,-83.753428,"Waste, parings and scrap, of plastics",Weight in kilograms,879077,879077,379767
2018,Export,USA,37.09024,-95.712891,Brazil,-14.235004,-51.92528,"Waste, parings and scrap, of plastics",Weight in kilograms,829477,829477,847066
2018,Import,USA,37.09024,-95.712891,Brazil,-14.235004,-51.92528,"Waste, parings and scrap, of plastics",Weight in kilograms,827793,827793,1103879
2018,Export,USA,37.09024,-95.712891,Portugal,39.399872,-8.224454,"Waste, parings and scrap, of plastics",Weight in kilograms,730973,730973,305987
2018,Import,USA,37.09024,-95.712891,Czechia,49.817492,15.472962,"Waste, parings and scrap, of plastics",Weight in kilograms,714980,714980,342144
2018,Import,USA,37.09024,-95.712891,Chile,-35.675147,-71.542969,"Waste, parings and scrap, of plastics",Weight in kilograms,709798,709798,445781
2018,Export,USA,37.09024,-95.712891,Chile,-35.675147,-71.542969,"Waste, parings and scrap, of plastics",Weight in kilograms,685853,685853,589383
2018,Export,USA,37.09024,-95.712891,Japan,36.204824,138.252924,"Waste, parings and scrap, of plastics",Weight in kilograms,663816,663816,420468
2018,Export,USA,37.09024,-95.712891,Ghana,7.946527,-1.023194,"Waste, parings and scrap, of plastics",Weight in kilograms,647951,647951,255921
2018,Import,USA,37.09024,-95.712891,Singapore,1.352083,103.819836,"Waste, parings and scrap, of plastics",Weight in kilograms,617682,617682,418995
2018,Import,USA,37.09024,-95.712891,India,20.593684,78.96288,"Waste, parings and scrap, of plastics",Weight in kilograms,613791,613791,1238574
2018,Export,USA,37.09024,-95.712891,United Kingdom,55.378051,-3.435973,"Waste, parings and scrap, of plastics",Weight in kilograms,553822,553822,361020
2018,Export,USA,37.09024,-95.712891,Peru,-9.189967,-75.015152,"Waste, parings and scrap, of plastics",Weight in kilograms,548586,548586,166871
2018,Export,USA,37.09024,-95.712891,Russian Federation,61.52401,105.318756,"Waste, parings and scrap, of plastics",Weight in kilograms,516589,516589,112921
2018,Import,USA,37.09024,-95.712891,Sweden,60.128161,18.643501,"Waste, parings and scrap, of plastics",Weight in kilograms,514568,514568,221536
2018,Re-Export,USA,37.09024,-95.712891,Mexico,23.634501,-102.55278,"Waste, parings and scrap, of plastics",Weight in kilograms,489438,489438,843158
2018,Export,USA,37.09024,-95.712891,Italy,41.87194,12.56738,"Waste, parings and scrap, of plastics",Weight in kilograms,447986,447986,454608
2018,Re-Export,USA,37.09024,-95.712891,Canada,56.130366,-106.34677,"Waste, parings and scrap, of plastics",Weight in kilograms,447670,447670,301734
2018,Import,USA,37.09024,-95.712891,Colombia,4.570868,-74.297333,"Waste, parings and scrap, of plastics",Weight in kilograms,418408,418408,401514
2018,Import,USA,37.09024,-95.712891,Haiti,18.971187,-72.285215,"Waste, parings and scrap, of plastics",Weight in kilograms,410224,410224,295026
2018,Export,USA,37.09024,-95.712891,Slovenia,46.151241,14.995463,"Waste, parings and scrap, of plastics",Weight in kilograms,386619,386619,117830
2018,Import,USA,37.09024,-95.712891,Panama,8.537981,-80.782127,"Waste, parings and scrap, of plastics",Weight in kilograms,381334,381334,244162
2018,Import,USA,37.09024,-95.712891,Israel,31.046051,34.851612,"Waste, parings and scrap, of plastics",Weight in kilograms,368207,368207,205609
2018,Export,USA,37.09024,-95.712891,Ethiopia,9.145,40.489673,"Waste, parings and scrap, of plastics",Weight in kilograms,367978,367978,56549
2018,Import,USA,37.09024,-95.712891,El Salvador,13.794185,-88.89653,"Waste, parings and scrap, of plastics",Weight in kilograms,357245,357245,178428
2018,Export,USA,37.09024,-95.712891,United Rep. of Tanzania,45.4256169,-75.672164,"Waste, parings and scrap, of plastics",Weight in kilograms,333363,333363,299190
2018,Import,USA,37.09024,-95.712891,Mozambique,-18.665695,35.529562,"Waste, parings and scrap, of plastics",Weight in kilograms,311600,311600,211772
2018,Export,USA,37.09024,-95.712891,Lao People's Dem. Rep.,19.85627,102.495496,"Waste, parings and scrap, of plastics",Weight in kilograms,307699,307699,77093
2018,Import,USA,37.09024,-95.712891,Australia,-25.274398,133.775136,"Waste, parings and scrap, of plastics",Weight in kilograms,307599,307599,325333
2018,Export,USA,37.09024,-95.712891,Nicaragua,12.865416,-85.207229,"Waste, parings and scrap, of plastics",Weight in kilograms,280135,280135,283160
2018,Import,USA,37.09024,-95.712891,Trinidad and Tobago,10.691803,-61.222503,"Waste, parings and scrap, of plastics",Weight in kilograms,253166,253166,157303
2018,Export,USA,37.09024,-95.712891,Switzerland,46.818188,8.227512,"Waste, parings and scrap, of plastics",Weight in kilograms,250513,250513,211116
2018,Import,USA,37.09024,-95.712891,Bangladesh,23.684994,90.356331,"Waste, parings and scrap, of plastics",Weight in kilograms,234240,234240,79112
2018,Export,USA,37.09024,-95.712891,South Africa,-30.559482,22.937506,"Waste, parings and scrap, of plastics",Weight in kilograms,231073,231073,110600
2018,Import,USA,37.09024,-95.712891,Ireland,53.1423672,-7.6920536,"Waste, parings and scrap, of plastics",Weight in kilograms,202166,202166,479948
2018,Export,USA,37.09024,-95.712891,Georgia,41.79443,44.76023,"Waste, parings and scrap, of plastics",Weight in kilograms,200458,200458,119332
2018,Export,USA,37.09024,-95.712891,Oman,21.4735329,55.975413,"Waste, parings and scrap, of plastics",Weight in kilograms,193221,193221,82978
2018,Import,USA,37.09024,-95.712891,Barbados,13.193887,-59.543198,"Waste, parings and scrap, of plastics",Weight in kilograms,190507,190507,137079
2018,Export,USA,37.09024,-95.712891,Myanmar,21.916221,95.955974,"Waste, parings and scrap, of plastics",Weight in kilograms,186359,186359,65928
2018,Import,USA,37.09024,-95.712891,Belize,17.189877,-88.49765,"Waste, parings and scrap, of plastics",Weight in kilograms,177249,177249,210560
2018,Import,USA,37.09024,-95.712891,Estonia,58.595272,25.0136071,"Waste, parings and scrap, of plastics",Weight in kilograms,160866,160866,66076
2018,Export,USA,37.09024,-95.712891,Austria,47.516231,14.550072,"Waste, parings and scrap, of plastics",Weight in kilograms,158720,158720,83642
2018,Import,USA,37.09024,-95.712891,Lithuania,55.169438,23.881275,"Waste, parings and scrap, of plastics",Weight in kilograms,157318,157318,345138
2018,Export,USA,37.09024,-95.712891,Greece,39.074208,21.824312,"Waste, parings and scrap, of plastics",Weight in kilograms,154830,154830,75891
2018,Import,USA,37.09024,-95.712891,Cayman Isds,19.3133,-81.2546,"Waste, parings and scrap, of plastics",Weight in kilograms,139199,139199,77566
2018,Import,USA,37.09024,-95.712891,Bolivia (Plurinational State of),-16.290154,-63.588653,"Waste, parings and scrap, of plastics",Weight in kilograms,137930,137930,115884
2018,Export,USA,37.09024,-95.712891,Morocco,31.791702,-7.09262,"Waste, parings and scrap, of plastics",Weight in kilograms,136855,136855,58020
2018,Import,USA,37.09024,-95.712891,Turkey,38.963745,35.243322,"Waste, parings and scrap, of plastics",Weight in kilograms,134746,134746,49489
2018,Export,USA,37.09024,-95.712891,Tunisia,33.886917,9.537499,"Waste, parings and scrap, of plastics",Weight in kilograms,124483,124483,36643
2018,Import,USA,37.09024,-95.712891,Ukraine,48.379433,31.1655799,"Waste, parings and scrap, of plastics",Weight in kilograms,116985,116985,101168
2018,Export,USA,37.09024,-95.712891,Latvia,56.879635,24.603189,"Waste, parings and scrap, of plastics",Weight in kilograms,100842,100842,12101
2018,Import,USA,37.09024,-95.712891,"China, Hong Kong SAR",22.3193039,114.169361,"Waste, parings and scrap, of plastics",Weight in kilograms,100350,100350,116055
2018,Export,USA,37.09024,-95.712891,Uruguay,-32.522779,-55.765835,"Waste, parings and scrap, of plastics",Weight in kilograms,100000,100000,104200
2018,Export,USA,37.09024,-95.712891,Venezuela,6.42375,-66.58973,"Waste, parings and scrap, of plastics",Weight in kilograms,88296,88296,32054
2018,Export,USA,37.09024,-95.712891,Lebanon,33.854721,35.862285,"Waste, parings and scrap, of plastics",Weight in kilograms,82960,82960,48000
2018,Export,USA,37.09024,-95.712891,Bermuda,32.3078,-64.7505,"Waste, parings and scrap, of plastics",Weight in kilograms,82288,82288,70822
2018,Import,USA,37.09024,-95.712891,Switzerland,46.818188,8.227512,"Waste, parings and scrap, of plastics",Weight in kilograms,80274,80274,55195
2018,Export,USA,37.09024,-95.712891,Ukraine,48.379433,31.1655799,"Waste, parings and scrap, of plastics",Weight in kilograms,78940,78940,41470
2018,Re-Export,USA,37.09024,-95.712891,Thailand,15.870032,100.992541,"Waste, parings and scrap, of plastics",Weight in kilograms,76508,76508,16500
2018,Import,USA,37.09024,-95.712891,Jamaica,18.109581,-77.297508,"Waste, parings and scrap, of plastics",Weight in kilograms,75334,75334,61934
2018,Re-Export,USA,37.09024,-95.712891,United Arab Emirates,23.424076,53.847818,"Waste, parings and scrap, of plastics",Weight in kilograms,72864,72864,52097
2018,Import,USA,37.09024,-95.712891,New Zealand,-40.900557,174.885971,"Waste, parings and scrap, of plastics",Weight in kilograms,65167,65167,133806
2018,Import,USA,37.09024,-95.712891,Oman,21.4735329,55.975413,"Waste, parings and scrap, of plastics",Weight in kilograms,63472,63472,52750
2018,Export,USA,37.09024,-95.712891,Kenya,-0.023559,37.906193,"Waste, parings and scrap, of plastics",Weight in kilograms,57153,57153,8820
2018,Import,USA,37.09024,-95.712891,Nauru,-0.522778,166.931503,"Waste, parings and scrap, of plastics",Weight in kilograms,56720,56720,113440
2018,Export,USA,37.09024,-95.712891,Poland,51.919438,19.145136,"Waste, parings and scrap, of plastics",Weight in kilograms,50223,50223,12901
2018,Import,USA,37.09024,-95.712891,Romania,45.943161,24.96676,"Waste, parings and scrap, of plastics",Weight in kilograms,49272,49272,18291
2018,Export,USA,37.09024,-95.712891,Bahamas,25.03428,-77.39628,"Waste, parings and scrap, of plastics",Weight in kilograms,45550,45550,13099
2018,Import,USA,37.09024,-95.712891,Hungary,47.162494,19.5033041,"Waste, parings and scrap, of plastics",Weight in kilograms,40860,40860,18387
2018,Re-Export,USA,37.09024,-95.712891,Ecuador,-1.831239,-78.183406,"Waste, parings and scrap, of plastics",Weight in kilograms,40000,40000,27800
2018,Export,USA,37.09024,-95.712891,Paraguay,-23.442503,-58.443832,"Waste, parings and scrap, of plastics",Weight in kilograms,40000,40000,15980
2018,Import,USA,37.09024,-95.712891,Saint Vincent and the Grenadines,12.984305,-61.287228,"Waste, parings and scrap, of plastics",Weight in kilograms,39874,39874,21529
2018,Import,USA,37.09024,-95.712891,Slovenia,46.151241,14.995463,"Waste, parings and scrap, of plastics",Weight in kilograms,38775,38775,17286
2018,Import,USA,37.09024,-95.712891,Guyana,4.860416,-58.93018,"Waste, parings and scrap, of plastics",Weight in kilograms,38540,38540,19867
2018,Export,USA,37.09024,-95.712891,Romania,45.943161,24.96676,"Waste, parings and scrap, of plastics",Weight in kilograms,38460,38460,17307
2018,Re-Export,USA,37.09024,-95.712891,Viet Nam,14.058324,108.277199,"Waste, parings and scrap, of plastics",Weight in kilograms,38000,38000,5000
2018,Re-Export,USA,37.09024,-95.712891,Philippines,12.879721,121.774017,"Waste, parings and scrap, of plastics",Weight in kilograms,36254,36254,22674
2018,Export,USA,37.09024,-95.712891,Cayman Isds,19.3133,-81.2546,"Waste, parings and scrap, of plastics",Weight in kilograms,36010,36010,241429
2018,Export,USA,37.09024,-95.712891,Saint Lucia,13.909444,-60.978893,"Waste, parings and scrap, of plastics",Weight in kilograms,34900,34900,41516
2018,Export,USA,37.09024,-95.712891,Sri Lanka,7.873054,80.771797,"Waste, parings and scrap, of plastics",Weight in kilograms,32987,32987,16000
2018,Export,USA,37.09024,-95.712891,Sweden,60.128161,18.643501,"Waste, parings and scrap, of plastics",Weight in kilograms,32774,32774,424000
2018,Export,USA,37.09024,-95.712891,Argentina,-38.416097,-63.616672,"Waste, parings and scrap, of plastics",Weight in kilograms,31515,31515,26907
2018,Import,USA,37.09024,-95.712891,Bahamas,25.03428,-77.39628,"Waste, parings and scrap, of plastics",Weight in kilograms,27940,27940,20313
2018,Export,USA,37.09024,-95.712891,Ireland,53.1423672,-7.6920536,"Waste, parings and scrap, of plastics",Weight in kilograms,21728,21728,738469
2018,Import,USA,37.09024,-95.712891,Saudi Arabia,23.885942,45.079162,"Waste, parings and scrap, of plastics",Weight in kilograms,21400,21400,10437
2018,Export,USA,37.09024,-95.712891,Bolivia (Plurinational State of),-16.290154,-63.588653,"Waste, parings and scrap, of plastics",Weight in kilograms,20031,20031,5000
2018,Export,USA,37.09024,-95.712891,Afghanistan,33.93911,67.709953,"Waste, parings and scrap, of plastics",Weight in kilograms,20000,20000,6000
2018,Export,USA,37.09024,-95.712891,Panama,8.537981,-80.782127,"Waste, parings and scrap, of plastics",Weight in kilograms,18784,18784,35825
2018,Export,USA,37.09024,-95.712891,Jamaica,18.109581,-77.297508,"Waste, parings and scrap, of plastics",Weight in kilograms,16135,16135,123375
2018,Export,USA,37.09024,-95.712891,Algeria,28.033886,1.659626,"Waste, parings and scrap, of plastics",Weight in kilograms,16000,16000,97770
2018,Export,USA,37.09024,-95.712891,Finland,61.92411,25.7481511,"Waste, parings and scrap, of plastics",No Quantity,0,15347,6597
2018,Export,USA,37.09024,-95.712891,Mauritania,21.00789,-10.940835,"Waste, parings and scrap, of plastics",Weight in kilograms,14500,14500,6500
2018,Export,USA,37.09024,-95.712891,Yemen,15.552727,48.516388,"Waste, parings and scrap, of plastics",Weight in kilograms,14215,14215,16200
2018,Import,USA,37.09024,-95.712891,Finland,61.92411,25.7481511,"Waste, parings and scrap, of plastics",Weight in kilograms,13055,13055,40725
2018,Export,USA,37.09024,-95.712891,New Zealand,-40.900557,174.885971,"Waste, parings and scrap, of plastics",Weight in kilograms,12332,12332,37867
2018,Export,USA,37.09024,-95.712891,Saint Vincent and the Grenadines,12.984305,-61.287228,"Waste, parings and scrap, of plastics",Weight in kilograms,11993,11993,23454
2018,Re-Export,USA,37.09024,-95.712891,Netherlands,52.132633,5.291266,"Waste, parings and scrap, of plastics",Weight in kilograms,10700,10700,11721
2018,Re-Export,USA,37.09024,-95.712891,India,20.593684,78.96288,"Waste, parings and scrap, of plastics",Weight in kilograms,9506,9506,8283
2018,Import,USA,37.09024,-95.712891,Paraguay,-23.442503,-58.443832,"Waste, parings and scrap, of plastics",Weight in kilograms,9230,9230,115141
2018,Import,USA,37.09024,-95.712891,Sri Lanka,7.873054,80.771797,"Waste, parings and scrap, of plastics",Weight in kilograms,9000,9000,8500
2018,Export,USA,37.09024,-95.712891,Trinidad and Tobago,10.691803,-61.222503,"Waste, parings and scrap, of plastics",Weight in kilograms,7984,7984,15832
2018,Export,USA,37.09024,-95.712891,Saint Maarten,18.04248,-63.05483,"Waste, parings and scrap, of plastics",Weight in kilograms,5572,5572,16318
2018,Export,USA,37.09024,-95.712891,Croatia,45.1,15.2000001,"Waste, parings and scrap, of plastics",Weight in kilograms,4900,4900,32590
2018,Export,USA,37.09024,-95.712891,Denmark,56.26392,9.501785,"Waste, parings and scrap, of plastics",Weight in kilograms,4471,4471,28402
2018,Re-Export,USA,37.09024,-95.712891,Sweden,60.128161,18.643501,"Waste, parings and scrap, of plastics",Weight in kilograms,4196,4196,31607
2018,Export,USA,37.09024,-95.712891,Kuwait,29.31166,47.481766,"Waste, parings and scrap, of plastics",Weight in kilograms,2968,2968,25000
2018,Re-Export,USA,37.09024,-95.712891,Rep. of Korea,36.12529,127.66382,"Waste, parings and scrap, of plastics",Weight in kilograms,2300,2300,25504
2018,Re-Export,USA,37.09024,-95.712891,Colombia,4.570868,-74.297333,"Waste, parings and scrap, of plastics",Weight in kilograms,1299,1299,13413
2018,Re-Export,USA,37.09024,-95.712891,United Kingdom,55.378051,-3.435973,"Waste, parings and scrap, of plastics",Weight in kilograms,1279,1279,88749
2018,Export,USA,37.09024,-95.712891,Iraq,33.223191,43.679291,"Waste, parings and scrap, of plastics",Weight in kilograms,1141,1141,12772
2018,Export,USA,37.09024,-95.712891,Jordan,31.6732,36.31298,"Waste, parings and scrap, of plastics",Weight in kilograms,868,868,5831
2018,Re-Export,USA,37.09024,-95.712891,Chile,-35.675147,-71.542969,"Waste, parings and scrap, of plastics",Weight in kilograms,732,732,16597
2018,Export,USA,37.09024,-95.712891,Br. Virgin Isds,18.420695,-64.639968,"Waste, parings and scrap, of plastics",Weight in kilograms,647,647,9234
2018,Export,USA,37.09024,-95.712891,Bahrain,26.0667,50.5577,"Waste, parings and scrap, of plastics",Weight in kilograms,626,626,10424
2018,Export,USA,37.09024,-95.712891,Antigua and Barbuda,17.060816,-61.796428,"Waste, parings and scrap, of plastics",Weight in kilograms,477,477,2975
2018,Export,USA,37.09024,-95.712891,Hungary,47.162494,19.5033041,"Waste, parings and scrap, of plastics",Weight in kilograms,473,473,18939
2018,Re-Export,USA,37.09024,-95.712891,Hungary,47.162494,19.5033041,"Waste, parings and scrap, of plastics",Weight in kilograms,418,418,6713
2018,Import,USA,37.09024,-95.712891,Croatia,45.1,15.2000001,"Waste, parings and scrap, of plastics",Weight in kilograms,363,363,508
2018,Re-Export,USA,37.09024,-95.712891,Australia,-25.274398,133.775136,"Waste, parings and scrap, of plastics",Weight in kilograms,130,130,10710
2018,Import,USA,37.09024,-95.712891,Greece,39.074208,21.824312,"Waste, parings and scrap, of plastics",Weight in kilograms,42,42,1018
2018,Export,USA,37.09024,-95.712891,Qatar,25.354826,51.183884,"Waste, parings and scrap, of plastics",Weight in kilograms,17,17,3920
2018,Import,USA,37.09024,-95.712891,Norway,60.472024,8.468946,"Waste, parings and scrap, of plastics",Weight in kilograms,16,16,902